id,id_scanned_kanban,kanban,location,delivery,line_no,stock_address,supplier_name,parts_code,parts_name,quantity,kanban_num,scooter_station,scan_date_time,request_date_time,requested_by,print_date_time,selector_ip,selection_date_time,status
6286090,REQ:22012412961ef,"F11014570457000MHD               0012SUB Z23                                                        ",4570,4570,SUB Z23,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,12,WT8,2022-01-24 12:52:45.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286091,REQ:22012412961ef,"F11014570457000MHD               0011SUB Z23                                                        ",4570,4570,SUB Z23,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,11,WT8,2022-01-24 12:52:47.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286092,REQ:22012412961ef,"F11014570457000MHB               0010SUB Z31                                                        ",4570,4570,SUB Z31,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,10,WT8,2022-01-24 12:50:58.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286093,REQ:22012412961ef,"F11014570457000MHB               0009SUB Z31                                                        ",4570,4570,SUB Z31,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,9,WT8,2022-01-24 12:51:00.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286094,REQ:22012412961ef,"F11014570457000MHB               0012SUB Z32                                                        ",4570,4570,SUB Z32,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,12,WT8,2022-01-24 12:52:28.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286095,REQ:22012412961ef,"F11014570457000MHB               0011SUB Z32                                                        ",4570,4570,SUB Z32,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,11,WT8,2022-01-24 12:52:31.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286096,REQ:22012412961ef,"F11014570457000MHC               0010SUB Z33                                                        ",4570,4570,SUB Z33,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,10,WT8,2022-01-24 12:51:16.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286097,REQ:22012412961ef,"F11014570457000MHC               0009SUB Z33                                                        ",4570,4570,SUB Z33,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,9,WT8,2022-01-24 12:51:18.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286098,REQ:22012412961ef,"F11014570457000MH9               0011SUB Z42                                                        ",4570,4570,SUB Z42,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,11,WT8,2022-01-24 12:51:02.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286099,REQ:22012412961ef,"F11014570457000MH9               0010SUB Z42                                                        ",4570,4570,SUB Z42,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,10,WT8,2022-01-24 12:51:04.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286100,REQ:22012412961ef,"F11014570457000MH9               0013SUB Z43                                                        ",4570,4570,SUB Z43,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,13,WT8,2022-01-24 12:52:34.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286101,REQ:22012412961ef,"F11014570457000MH9               0012SUB Z43                                                        ",4570,4570,SUB Z43,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,12,WT8,2022-01-24 12:52:36.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286243,REQ:22012401499e2,"F11014570457036971               04657TSUM KL                                                       ",4570,4570,7TSUM KL,F20402,78020WQA06F-B,36971,"SSE-SB-6FF-B   ",100,465,WT8,2022-01-24 13:20:08.00,2022-01-24 13:21:18.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:21:44.00,172.25.116.78,2022-01-24 13:21:39.00,Ongoing Picking
6286244,REQ:22012401499e2,"F11014570457036971               04577TSUM KL                                                       ",4570,4570,7TSUM KL,F20402,78020WQA06F-B,36971,"SSE-SB-6FF-B   ",100,457,WT8,2022-01-24 13:20:10.00,2022-01-24 13:21:18.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:21:44.00,172.25.116.78,2022-01-24 13:21:39.00,Ongoing Picking
6286248,REQ:22012401499e2,"F11014570457036971               04537TSUM KL                                                       ",4570,4570,7TSUM KL,F20402,78020WQA06F-B,36971,"SSE-SB-6FF-B   ",100,453,WT8,2022-01-24 13:20:15.00,2022-01-24 13:21:18.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:21:44.00,172.25.116.78,2022-01-24 13:21:39.00,Ongoing Picking
6286256,REQ:22012401499e2,"F11014570457022975               19367TSUM KL                                                       ",4570,4570,7TSUM KL,I130101,12380WQA10F-B,22975,"SSE-SB-10F-B   ",100,1936,WT8,2022-01-24 13:20:03.00,2022-01-24 13:21:18.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:21:44.00,172.25.116.78,2022-01-24 13:21:39.00,Ongoing Picking
6286338,REQ:220124128ee06,"F11014570457023736               0151MER C11 KL                                                     ",4570,4570,MER C11 KL,B70101,TER-SL060M-S,23736,"LIFM-M   ",5000,151,WT7,2022-01-24 13:26:41.00,2022-01-24 13:26:58.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 13:28:33.00,172.25.116.78,2022-01-24 13:28:30.00,Ongoing Picking
6286689,REQ:22012401f2e91,"F11014570457034472               00064122 KL1                                                       ",4570,4570,4122 KL1,O30101,7035-2864-30,34472,"GB0942   ",100,6,FA16,2022-01-24 13:46:11.00,2022-01-24 13:47:25.00,DI-00iAYjv3DMZyxOS12,2022-01-24 13:47:36.00,172.25.116.78,2022-01-24 13:47:31.00,Ongoing Picking
6287134,REQ:220124025293e,"F110145704570UW1                 0306S.OBL41 KL                                                     ",4570,4570,S.OBL41 KL,WIRE10123,NULL,UW1,"SHE-J   ",160,306,WT2A,2022-01-24 14:03:24.00,2022-01-24 14:03:57.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 14:08:44.00,172.25.116.78,2022-01-24 14:08:40.00,Ongoing Picking
6287676,REQ:22012402661c8,"F11014570457000A7Y               00943134 KL                                                        ",4570,4570,3134 KL,AD20201,39825-T20-A111-Y1,00A7Y,"CORD825T20A111,H   ",100,94,FA14,2022-01-24 14:58:20.00,2022-01-24 14:59:44.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 14:59:53.00,172.25.116.78,2022-01-24 14:59:50.00,Ongoing Picking
6287677,REQ:22012402661c8,"F11014570457000A7Y               00933134 KL                                                        ",4570,4570,3134 KL,AD20201,39825-T20-A111-Y1,00A7Y,"CORD825T20A111,H   ",100,93,FA14,2022-01-24 14:58:36.00,2022-01-24 14:59:44.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 14:59:53.00,172.25.116.78,2022-01-24 14:59:50.00,Ongoing Picking
6287683,REQ:22012402661c8,"F11014570457002JPM               02133134 KL                                                        ",4570,4570,3134 KL,I170302,"SCROLL-A PVCRG 26X00,70X0120",02JPM,"VPD26X0.7X120(B)   ",100,213,FA14,2022-01-24 14:58:13.00,2022-01-24 14:59:44.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 14:59:53.00,172.25.116.78,2022-01-24 14:59:50.00,Ongoing Picking
6287684,REQ:22012402661c8,"F110145704570007V0               00173134 KL                                                        ",4570,4570,3134 KL,MAIG160102,NULL,007V0,"FED-167T20Q110   ",100,17,FA14,2022-01-24 14:58:48.00,2022-01-24 14:59:44.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 14:59:53.00,172.25.116.78,2022-01-24 14:59:50.00,Ongoing Picking
6288013,REQ:22012403106c6,"F11014570457000069               15523160 KL                                                        ",4570,4570,3160 KL,C110301,#234W0.13X19X20??,00069,"VT0.13X19(BR)   ",20,1552,3T0A,2022-01-24 15:12:25.00,2022-01-24 15:12:33.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 15:13:28.00,172.25.117.48,2022-01-24 15:13:24.00,Ongoing Picking
6288014,REQ:22012403106c6,"F11014570457000069               15533160 KL                                                        ",4570,4570,3160 KL,C110301,#234W0.13X19X20??,00069,"VT0.13X19(BR)   ",20,1553,3T0A,2022-01-24 15:12:26.00,2022-01-24 15:12:33.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 15:13:28.00,172.25.117.48,2022-01-24 15:13:24.00,Ongoing Picking
6288525,REQ:220124044d2b4,"F11014570457019057               7359S-O SPA KL                                                     ",4570,4570,S-O SPA KL,J190101,82711-1E360,19057,"CL-1E360-W,D   ",100,7359,WT2A,2022-01-24 16:02:03.00,2022-01-24 16:02:27.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 16:04:54.00,172.25.116.78,2022-01-24 16:04:51.00,Ongoing Picking
6288747,REQ:22012404540f4,"F11014570457028764               0149D01 I6 KL                                                      ",4570,4570,D01 I6 KL,A120302,TERDL090F-S-AU,28764,"STWAF-8   ",4000,149,WT10,2022-01-24 16:23:58.00,2022-01-24 16:24:05.00,DI-hElXQSp5XLasU708F,2022-01-24 16:24:42.00,172.25.117.48,2022-01-24 16:24:38.00,Ongoing Picking
6289080,REQ:220124048e078,"F11014570457022416               2317H-O SPAKL1                                                     ",4570,4570,H-O SPAKL1,B180202,7158-3165-90,22416,"C-YRH-L   ",2000,2317,WT9,2022-01-24 16:33:36.00,2022-01-24 16:34:09.00,DI-EpXchxtHdp6BcPf8F,2022-01-24 16:53:47.00,172.25.116.78,2022-01-24 16:53:44.00,Ongoing Picking
6289208,REQ:2201240470d14,"F11014570457000D2H               0019T20 INITIA                                                     ",4570,4570,T20 INITIA,AD40203,NULL,00D2H,"FED-167T43A111   ",150,19,FA14,2022-01-24 16:52:14.00,2022-01-24 16:52:48.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 17:01:34.00,172.25.117.48,2022-01-24 17:01:08.00,Ongoing Picking
6289441,REQ:2201240512063,"F11014570457041221               05731102 KL                                                        ",4570,4570,1102 KL,AB20101,7254-0991-3W,41221,"RFB-BN243765-1   ",15,573,FA6,2022-01-24 17:07:21.00,2022-01-24 17:07:38.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 17:15:30.00,172.25.117.48,2022-01-24 17:15:28.00,Ongoing Picking
6289442,REQ:2201240512063,"F11014570457041221               05671102 KL                                                        ",4570,4570,1102 KL,AB20101,7254-0991-3W,41221,"RFB-BN243765-1   ",15,567,FA6,2022-01-24 17:07:23.00,2022-01-24 17:07:38.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 17:15:31.00,172.25.117.48,2022-01-24 17:15:28.00,Ongoing Picking
6289473,REQ:2201240512063,"F11014570457002JNG               04321103 KL                                                        ",4570,4570,1103 KL,L70302,"SCROLL-A PVCRG 07X00,70X0100",02JNG,"VPD7X0.7X100(B)   ",100,432,FA6,2022-01-24 17:06:30.00,2022-01-24 17:07:38.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 17:15:32.00,172.25.117.48,2022-01-24 17:15:28.00,Ongoing Picking
6289474,REQ:22012405066da,"F11014570457007894               00223006 KL                                                        ",4570,4570,3006 KL,P390101,NULL,07894,"YLA-BA-LIF2F-B   ",288,22,FA16,2022-01-24 17:08:55.00,2022-01-24 17:09:01.00,DI-00iAYjv3DMZyxOS12,2022-01-24 17:17:00.00,172.25.117.48,2022-01-24 17:16:49.00,Ongoing Picking
6289683,REQ:2201240555bf3,"F110145704570NU8                 0011TOYOTA INI                                                     ",4570,4570,TOYOTA INI,R50102,NULL,NU8,"HSHEQ   ",190,11,WT3,2022-01-24 17:04:46.00,2022-01-24 17:42:42.00,DI-VjOnBKxrLIxvMpjf1,2022-01-24 17:43:02.00,172.25.116.78,2022-01-24 17:42:57.00,Ongoing Picking
6289708,REQ:22012405f3c14,"F11014570457000HNW               00073T0A TSUME                                                     ",4570,4570,3T0A TSUME,MAIG70506,CORD-9343T0J011,00HNW,"CORD-9343T0J011   ",50,7,FA16,2022-01-24 17:36:13.00,2022-01-24 17:36:17.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-24 17:44:31.00,172.25.116.78,2022-01-24 17:44:28.00,Ongoing Picking
6289709,REQ:22012405f3c14,"F11014570457000HNW               00083T0A TSUME                                                     ",4570,4570,3T0A TSUME,MAIG70506,CORD-9343T0J011,00HNW,"CORD-9343T0J011   ",50,8,FA16,2022-01-24 17:36:14.00,2022-01-24 17:36:17.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-24 17:44:31.00,172.25.116.78,2022-01-24 17:44:28.00,Ongoing Picking
6289783,REQ:2201240591f0b,"F1101457045700U3                 0799SUBC72KL1                                                      ",4570,4570,SUBC72KL1,WIRE802,PAVSS 0.5 GR,0U3,"PAVSS 0.5 GR ",1000,799,WT8,2022-01-24 17:44:57.00,2022-01-24 17:45:13.00,DI-vFdAijFtigfplhIaI,2022-01-24 17:49:26.00,172.25.116.78,2022-01-24 17:49:22.00,Ongoing Picking
6289913,REQ:22012406e9ec6,"F1101457045700GJ                 0053T20 A12KL2                                                     ",4570,4570,T20 A12KL2,WR120106,NULL,0GJ,"DVSS 0.85 LG ",1000,53,WT11,2022-01-24 18:06:24.00,2022-01-24 18:07:11.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 18:07:31.00,172.25.116.78,2022-01-24 18:07:27.00,Ongoing Picking
6289914,REQ:22012406e9ec6,"F1101457045701EU                 0076T20 A13KL2                                                     ",4570,4570,T20 A13KL2,WR120107,NULL,1EU,"DVSS 0.85 P ",1000,76,WT11,2022-01-24 18:06:20.00,2022-01-24 18:07:11.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 18:07:31.00,172.25.116.78,2022-01-24 18:07:27.00,Ongoing Picking
6289917,REQ:22012406e9ec6,"F1101457045700FF                 0039T20 A23KL2                                                     ",4570,4570,T20 A23KL2,WR120104,NULL,0FF,"DVSS 0.85 GR ",1000,39,WT11,2022-01-24 18:06:16.00,2022-01-24 18:07:11.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 18:07:31.00,172.25.116.78,2022-01-24 18:07:27.00,Ongoing Picking
6289925,REQ:22012406e9ec6,"F1101457045700FH                 0029T20 C73KL2                                                     ",4570,4570,T20 C73KL2,WR120111,NULL,0FH,"DVSS 0.85 W ",1000,29,WT11,2022-01-24 18:06:26.00,2022-01-24 18:07:11.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 18:07:31.00,172.25.116.78,2022-01-24 18:07:27.00,Ongoing Picking
6289942,REQ:22012406e9ec6,"F1101457045700GJ                 0047T20 U22KL1                                                     ",4570,4570,T20 U22KL1,WR120106,NULL,0GJ,"DVSS 0.85 LG ",1000,47,WT11,2022-01-24 18:06:27.00,2022-01-24 18:07:11.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 18:07:31.00,172.25.116.78,2022-01-24 18:07:27.00,Ongoing Picking
6290004,REQ:2201240660c15,"F11014570457002M5P               00703134 KL                                                        ",4570,4570,3134 KL,O100101,NULL,02M5P,"VPD13X0.7X60(B)   ",100,70,FA14,2022-01-24 18:10:48.00,2022-01-24 18:11:19.00,DI-ILIrpdQjho5KNYVJ3,2022-01-24 18:11:54.00,172.25.117.48,2022-01-24 18:11:49.00,Ongoing Picking
6290080,REQ:220124064df96,"F11014570457023565               0019D01-L6                                                         ",4570,4570,D01-L6,A90402,7009-2281-02,23565,"LA106JM-R2   ",2500,19,WT10,2022-01-24 18:12:31.00,2022-01-24 18:12:53.00,DI-hElXQSp5XLasU708F,2022-01-24 18:13:39.00,172.25.117.48,2022-01-24 18:13:32.00,Ongoing Picking
6290435,REQ:22012406f0235,"F11014570457033979               0334TKR SPK KL                                                     ",4570,4570,TKR SPK KL,AC100101,MX36A02SQ1,33979,"JMX36-BO-4FA.2-Y   ",1300,334,WT12,2022-01-24 18:20:42.00,2022-01-24 18:20:49.00,DI-ABCnM143bnjgKXUlm,2022-01-24 18:21:26.00,172.25.119.7,2022-01-24 18:21:22.00,Ongoing Picking
6290545,REQ:2201240685d17,"F110145704570JJ8                 0205SUB -F-A61                                                     ",4570,4570,SUB -F-A61,WIRE40117,NULL,JJ8,"CIVUS 0.22 BR ",1500,205,WT4,2022-01-24 18:20:57.00,2022-01-24 18:21:12.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 18:22:42.00,172.25.116.78,2022-01-24 18:21:41.00,Ongoing Picking
6290968,REQ:22012406f7c0f,"F110145704570006SD               01871008 KL                                                        ",4570,4570,1008 KL,AC60201,NULL,006SD,"72K-L-JA03(2)   ",80,187,FA6,2022-01-24 18:25:20.00,2022-01-24 18:25:57.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 18:27:45.00,172.25.117.48,2022-01-24 18:27:42.00,Ongoing Picking
6291119,REQ:220124064ce7b,"F11014570457039965               00651004 KL                                                        ",4570,4570,1004 KL,D10304,99940-0801???????????,39965,"NUTM8-0801   ",3000,65,FA6,2022-01-24 18:28:24.00,2022-01-24 18:29:16.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 18:30:22.00,172.25.117.48,2022-01-24 18:30:15.00,Ongoing Picking
6291122,REQ:220124064ce7b,"F11014570457023729               03161102 KL                                                        ",4570,4570,1102 KL,K40302,LOWPROFILEFUSE20A,23729,"MBL-FUSE-A20-Y   ",1000,316,FA6,2022-01-24 18:28:36.00,2022-01-24 18:29:16.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 18:30:22.00,172.25.117.48,2022-01-24 18:30:15.00,Ongoing Picking
6291130,REQ:220124064ce7b,"F11014570457002JPX               00301103 KL                                                        ",4570,4570,1103 KL,J180302,"SCROLL-A PVCRG 22X00,70X0200",02JPX,"VPD22X0.7X200(B)   ",100,30,FA6,2022-01-24 18:28:43.00,2022-01-24 18:29:16.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 18:30:22.00,172.25.117.48,2022-01-24 18:30:15.00,Ongoing Picking
6291181,REQ:22012406e06d3,"F11014570457037668               02051103 KL                                                        ",4570,4570,1103 KL,AF90102,PR-N243P52,37668,"PR-N243P52   ",125,205,FA6,2022-01-24 18:29:36.00,2022-01-24 18:30:28.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 18:31:01.00,172.25.117.48,2022-01-24 18:30:58.00,Ongoing Picking
6291225,REQ:2201240688f56,"F11014570457037607               0108S-TSUM KL1                                                     ",4570,4570,S-TSUM KL1,AX80102,NULL,37607,"AEE-BA-65FLB-B   ",160,108,FA2,2022-01-24 18:26:42.00,2022-01-24 18:30:20.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 18:31:42.00,172.25.119.7,2022-01-24 18:31:14.00,Ongoing Picking
6291534,REQ:22012406f42aa,"F1101457045700DT                 0083T20 J11KL1                                                     ",4570,4570,T20 J11KL1,WR120205,NULL,0DT,"DVSS 0.3 R ",1000,83,WT11,2022-01-24 18:30:43.00,2022-01-24 18:32:08.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 18:35:20.00,172.25.116.78,2022-01-24 18:35:16.00,Ongoing Picking
6292176,REQ:22012406391ea,"F11014570457022416               2343T20 SPAKL1                                                     ",4570,4570,T20 SPAKL1,B180202,7158-3165-90,22416,"C-YRH-L   ",2000,2343,WT11,2022-01-24 18:41:35.00,2022-01-24 18:42:48.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 18:48:32.00,172.25.116.78,2022-01-24 18:47:34.00,Ongoing Picking
6292240,REQ:220124065a835,"F11014570457036332               0376HONDA 3M0A                                                     ",4570,4570,HONDA 3M0A,B160402,HX6PLG-S-SB,36332,"C-HVSW-SB   ",2000,376,WT12,2022-01-24 18:42:44.00,2022-01-24 18:43:10.00,DI-ABCnM143bnjgKXUlm,2022-01-24 18:51:03.00,172.25.116.78,2022-01-24 18:50:46.00,Ongoing Picking
6292241,REQ:220124065a835,"F11014570457036332               0377HONDA 3M0A                                                     ",4570,4570,HONDA 3M0A,B160402,HX6PLG-S-SB,36332,"C-HVSW-SB   ",2000,377,WT12,2022-01-24 18:42:46.00,2022-01-24 18:43:10.00,DI-ABCnM143bnjgKXUlm,2022-01-24 18:51:03.00,172.25.116.78,2022-01-24 18:50:46.00,Ongoing Picking
6292352,REQ:22012407994fc,"F11014570457010588               0056BATERY INI                                                     ",4570,4570,BATERY INI,C40403,TERALT120AM8SN,10588,"LA508ALT-A2   ",500,56,WT12,2022-01-24 19:04:34.00,2022-01-24 19:04:57.00,DI-ABCnM143bnjgKXUlm,2022-01-24 19:07:56.00,172.25.117.48,2022-01-24 19:07:50.00,Ongoing Picking
